nan,-1.765952633385147741e-01,-4.126643738065882694e+00,-2.390883508264195711e+00,-1.366658948181541877e+00,-4.601767768294675598e-01,1.521421319212418188e+00,5.328469836162788020e+00,-2.919639289133485249e+00,-6.216557258872803970e+00,-2.390883508264195711e+00,9.256168375594564512e-02,-2.390883508264195711e+00,-3.139991038515776434e-01,3.086941270201521564e-02,-2.043301664556574082e-01,-2.390883508264195711e+00,-1.362896751130443507e+00,-2.153087667296196273e-01,-6.780861760100972413e-01,-1.875134265443403114e+00,-5.525842904795670307e-01,-1.042465928239706630e+00,-1.225511077831731299e+00,4.107534687595530976e+00,-2.875578718873751605e+00,1.582607762638358118e+00,-1.818060892140254126e-01,2.353397928226714786e+00,1.582607762638358118e+00,-1.277090768114325314e+00,2.804392855562894304e+00,5.763745981323046275e-01,1.996182061269773378e-01,-1.673702398361685828e-01,4.107534687595530976e+00,-4.630321725430747160e-01,7.177467610576536705e-01,2.946044416019728551e-01,-7.023726563133836365e-02,3.062981659393556044e-01,2.804392855562894304e+00,-5.544691860183174892e-02,-1.919015390761902085e+00,-5.998072907709258716e-01,-3.882609901682734233e-01,-2.076060080343555825e-01,-9.165386345316579586e-01,-7.023726563133836365e-02,-2.825760116436283553e+00,-1.409407465016797145e+00,-2.610762679481794191e+00,-1.325858939905896206e+00,1.909144863913998957e+00,-4.780454317280539156e-01,2.946044416019728551e-01,-6.565644056868833456e-01,1.424084297409428324e+00,-1.086159801159588822e-01,-1.083576469647088425e+00,-8.233029115917422924e-01,-3.764575183697715377e-01,-2.390883508264195711e+00,1.424084297409428324e+00,1.424084297409428324e+00,-1.136032712898859875e+00,5.690312597107568537e-01,-9.165386345316579586e-01,6.235452248877217801e-02,-2.076060080343555825e-01,4.107534687595530976e+00,1.521421319212418188e+00,-1.875134265443403114e+00,-1.299647659666565591e+00,-4.126643738065882694e+00,-1.357581711179446593e+00,7.990998478275148642e-01,-2.153087667296196273e-01,-7.228995722782027844e-01,-1.325858939905896206e+00,-1.851570469131112728e-01,2.804392855562894304e+00,-5.984491519637653578e-01,2.804392855562894304e+00,-2.610762679481794191e+00,4.369563692298817498e-02,1.582607762638358118e+00,1.352969103328317324e+00,3.471687731694585111e+00,1.996182061269773378e-01,-1.919015390761902085e+00,-1.603442058793783875e+00,-8.673946937089805909e-01,-1.825950908058150413e+00,-2.390883508264195711e+00,4.107534687595530976e+00,3.817896829257991342e+00,-8.233029115917422924e-01,-5.271266659073348571e+00,2.353397928226714786e+00
2.673856757599110123e-01,nan,-1.820797798654354427e+00,1.540019772507847717e+00,1.656769665896892230e+00,4.479121038764820040e-01,6.484100278219995239e+00,2.356128851029456683e+00,-1.129611169170887663e+00,3.195600967172839812e+00,1.540019772507847717e+00,4.801409081274636281e-01,1.540019772507847717e+00,-2.414434767038944885e-02,1.590249691592100501e-01,6.619491542806124618e-02,1.540019772507847717e+00,-1.346526503822896292e-01,-2.245505374061665727e+00,9.714033628705127932e-02,-6.277546423528739261e-01,-2.480821814676741344e-01,7.533760836941980621e-01,-1.362331564060986100e+00,-1.267888173244029471e+00,-1.745947473224472191e+00,-3.791716646164255966e-01,-1.021244354100666829e+00,-6.653773295642359642e+00,-3.791716646164255966e-01,-8.388280721412499918e-01,3.830338822257569831e+00,-7.315972067319096439e-01,-3.607512443185798556e-01,1.743859694375655134e-01,-1.267888173244029471e+00,-8.014860428755556931e-01,-4.034186604941060461e-02,-1.731359159036222284e+00,-9.153215349815078117e-01,-2.091156004134866325e-02,3.830338822257569831e+00,2.261332698304033162e+00,1.394421443465770682e+00,-3.692680238943593651e-01,4.680318186526082336e-01,-7.680696745546811144e-01,8.740095247729975370e-01,-9.153215349815078117e-01,3.382675682171173204e+00,1.496639524337547655e+00,3.721050773119935484e-01,1.279798620731364522e+00,-1.689563443981385360e+00,-6.690417026454721361e-01,-1.731359159036222284e+00,2.215360115885449954e-01,4.711459948968412803e-01,-3.628533667828314213e-01,-1.170174523969540248e+00,1.105675554026711360e+00,7.842025521836580859e-01,1.540019772507847717e+00,4.711459948968412803e-01,4.711459948968412803e-01,2.673856757599110123e-01,1.391441755067368335e+00,8.740095247729975370e-01,1.349036497271651092e+00,-7.680696745546811144e-01,-1.267888173244029471e+00,6.484100278219995239e+00,-6.277546423528739261e-01,-6.743298621192829190e-01,-1.820797798654354427e+00,9.543855526078115492e-01,4.931992296811142928e-01,-2.245505374061665727e+00,2.492972529719257313e+00,1.279798620731364522e+00,-4.445373066289546315e-01,3.830338822257569831e+00,-1.773468963634797113e+00,3.830338822257569831e+00,3.721050773119935484e-01,-5.540249771020011593e-01,-3.791716646164255966e-01,-4.916646339577583902e-01,7.727626841532828084e-02,-3.607512443185798556e-01,1.394421443465770682e+00,-1.872976187738922826e+00,-3.820982590394178535e-01,-1.980864015341358808e+00,1.540019772507847717e+00,-1.267888173244029471e+00,-1.843256072637706744e+00,1.105675554026711360e+00,-3.445496139097096178e-01,-6.653773295642359642e+00
2.946515150282512430e+00,-1.594067195495208145e+00,nan,4.038439213761031432e-01,-1.733341656467589420e+00,2.741927374032899212e-01,2.960081201610163415e+00,3.262212894033791888e-01,3.933237132109447254e-01,2.299146099055404679e-01,4.038439213761031432e-01,-1.430989484444131765e+00,4.038439213761031432e-01,5.320466139218230639e-01,-1.620095646100986608e-01,-6.713759929866016662e-01,4.038439213761031432e-01,4.018823213710813191e-01,-3.416489584957403736e+00,5.726743068494811739e-01,-2.824682143223434139e+00,5.413947953301779803e-01,1.692647525616182369e+00,-2.453294131267587941e-01,-4.317564806241120934e+00,-3.193389533885208631e-01,-6.722077115437146144e-01,2.891131145907769873e-01,-3.345401035790493527e+00,-6.722077115437146144e-01,-8.872542821177191730e-01,3.738434826682626166e+00,-5.352739962663477513e-01,7.569787990247052178e-01,1.775055181281147476e+00,-4.317564806241120934e+00,-2.639400702424991030e-01,1.175335024361086944e+00,-5.207244960929642286e-01,-9.887134101469338132e-01,1.064196180765987432e+00,3.738434826682626166e+00,1.646571778205288439e+00,-2.908447649621019870e-01,1.100511475976664100e+00,3.027956358752155186e-01,8.109324650819560443e-01,-1.840548825798665966e+00,-9.887134101469338132e-01,2.402663067044814138e+00,8.126094831334933488e-01,3.641013259453177442e-01,-2.783097467586353346e+00,-6.763475489889136938e-01,-1.272629791385919695e+00,-5.207244960929642286e-01,-2.548899465869446379e-01,-3.615905190058408714e+00,1.728352831162542014e+00,-2.575255657142697108e-01,3.422633936300649715e+00,-1.514121850793158364e-01,4.038439213761031432e-01,-3.615905190058408714e+00,-3.615905190058408714e+00,2.946515150282512430e+00,2.470457747935300707e-02,-1.840548825798665966e+00,6.761061220310318198e-01,8.109324650819560443e-01,-4.317564806241120934e+00,2.960081201610163415e+00,-2.824682143223434139e+00,-4.425341211350727333e-01,1.858665367991669592e+00,1.081244550828823536e+00,-9.108042296498168877e-01,-3.416489584957403736e+00,-2.478575502940018049e-01,-2.783097467586353346e+00,4.680436706542595582e-01,3.738434826682626166e+00,4.150729958264003927e-01,3.738434826682626166e+00,3.641013259453177442e-01,-1.007266791541133300e+00,-6.722077115437146144e-01,-1.706003736691092953e+00,2.285538287821685444e+00,7.569787990247052178e-01,-2.908447649621019870e-01,-7.658933930175249039e-02,-4.660687980217232074e+00,-1.652195529206291091e+00,4.038439213761031432e-01,-4.317564806241120934e+00,-2.506475970395826813e+00,3.422633936300649715e+00,-2.721456608063057003e-01,-3.345401035790493527e+00
-4.581082479203804958e+00,-1.274445618840109717e-03,1.197021604823155672e+00,nan,-4.162903353518377925e-01,-1.941235912772884209e+00,2.909907238606422863e-01,5.077162084952632215e-01,-3.972054884300304511e-01,4.399152013416714802e+00,-2.944502448780426995e+00,-2.376385776771727354e+00,-2.944502448780426995e+00,9.983604003816282102e-01,4.206797019804310866e-01,-8.124584190313273169e-01,-2.944502448780426995e+00,-2.760251772833444583e+00,1.198257544291352339e+00,-2.193837125549141787e-01,4.593572781436612296e+00,9.017178585271836688e-01,-8.116041350243792252e-01,2.413749705242942967e-01,-8.194985733037488118e-02,6.711153936710735124e+00,7.852687078467035509e-01,7.661624696457788319e-01,-2.770302743891837505e+00,7.852687078467035509e-01,1.206929069673513322e+00,-1.744264937641532898e+00,6.551865927996627925e-02,-2.319626674832231117e-01,5.637383739218502221e-01,-8.194985733037488118e-02,-4.235839678058988533e-01,1.249248722212060320e-01,-2.133925234110676250e+00,2.745260960273839146e+00,7.276989937238119710e-01,-1.744264937641532898e+00,-1.074503398641150520e+00,1.046033239884186727e+00,1.332491098716389377e+00,2.782632217649183004e-01,2.465279313153369678e+00,-2.797511295383252605e-01,2.745260960273839146e+00,6.609268740963561983e-01,-9.704074719576333274e-01,-3.500471978324978917e+00,2.924959767808121391e+00,-2.653432441810356313e+00,7.034309762573730529e-01,-2.133925234110676250e+00,-1.218684406778800300e+00,2.767716219145889944e+00,-1.422402821974549481e+00,-3.882138914773612948e-01,-7.066949958150885003e+00,-8.982490480268476851e-01,-2.944502448780426995e+00,2.767716219145889944e+00,2.767716219145889944e+00,-4.581082479203804958e+00,4.417398333336644001e-01,-2.797511295383252605e-01,-1.678287327334009538e+00,2.465279313153369678e+00,-8.194985733037488118e-02,2.909907238606422863e-01,4.593572781436612296e+00,7.889767725628258344e-01,1.197021604823155672e+00,1.191531546833149990e-01,1.638051210905719479e+00,1.198257544291352339e+00,-1.338378725849698192e+00,2.924959767808121391e+00,3.671117818338235916e-01,-1.744264937641532898e+00,1.079075001940642542e-01,-1.744264937641532898e+00,-3.500471978324978917e+00,-7.227704497876255019e-01,7.852687078467035509e-01,1.530241672040296042e+00,-2.928415443902097626e-01,-2.319626674832231117e-01,1.046033239884186727e+00,-4.498888181876893100e+00,7.150843529408128951e+00,7.227940295934169868e-01,-2.944502448780426995e+00,-8.194985733037488118e-02,1.860893577282615452e-01,-7.066949958150885003e+00,2.488842030131199756e+00,-2.770302743891837505e+00
-2.123360477722468609e+00,-2.665865118515815535e-01,1.781998566023378361e+00,-3.934218664259411802e-02,nan,8.958561345312990865e-01,3.756879542539328654e+00,-4.583167150838539428e+00,1.652761507456497858e+00,7.673453080490063805e+00,-3.934218664259411802e-02,2.597070031690809522e+00,-3.934218664259411802e-02,-1.321095369162287980e+00,5.499416276458847230e-01,4.884352866866341070e-01,-3.934218664259411802e-02,-2.694538335651126826e-02,-1.122902697772184988e+00,5.320796937180970465e-01,1.853317256113798495e+00,5.238193770256913684e-01,6.099046213000708372e-01,-6.808539793858918721e-01,-2.613113794932139022e+00,1.350541422678861458e+00,-3.048170436349500356e+00,-7.031481460287045682e-01,-8.249534791672770595e+00,-3.048170436349500356e+00,1.014457767440828739e+01,2.511762630162892584e+00,4.431434415674381233e-01,-2.073778624260421477e+00,1.083029941067114033e+00,-2.613113794932139022e+00,1.395419289057191259e+00,6.824729441117924900e-01,2.515926093756514215e-01,-1.952352485304054586e+00,-3.005911641104646037e-01,2.511762630162892584e+00,7.658562613480622838e-01,1.371733961122211687e+00,3.444787831684507640e-01,4.683244698749945423e-01,-6.432043883589517730e-01,-1.755619242903055266e+00,-1.952352485304054586e+00,7.303988377770882501e-01,1.563946510304436988e-01,4.802413880502340859e+00,5.207463587415191775e+00,-2.820901808687890977e+00,1.105602100422970357e+00,2.515926093756514215e-01,5.149006261530175710e-01,2.773313910738519183e+00,-1.882105023444886394e+00,-1.792646559093377556e+00,-2.125028116774537512e+00,-1.011611963717371943e+00,-3.934218664259411802e-02,2.773313910738519183e+00,2.773313910738519183e+00,-2.123360477722468609e+00,-8.744002215346906581e-01,-1.755619242903055266e+00,1.273219078048117403e+00,-6.432043883589517730e-01,-2.613113794932139022e+00,3.756879542539328654e+00,1.853317256113798495e+00,-2.203562183501538985e-01,1.781998566023378361e+00,-5.703798783318148047e-01,2.113722867527273674e+00,-1.122902697772184988e+00,3.575898171339326304e+00,5.207463587415191775e+00,-5.367320475031011062e-01,2.511762630162892584e+00,-1.162893776895829401e+00,2.511762630162892584e+00,4.802413880502340859e+00,-7.808532900928278897e-01,-3.048170436349500356e+00,2.526684951352068609e+00,-1.680062463447370424e+00,-2.073778624260421477e+00,1.371733961122211687e+00,4.458044718928419137e+00,3.576609045945027265e+00,-1.538929230477664944e+00,-3.934218664259411802e-02,-2.613113794932139022e+00,-3.117483617986294142e+00,-2.125028116774537512e+00,1.431584585626991257e-01,-8.249534791672770595e+00
6.513297752270410967e+00,6.017149521610390961e-01,-8.982302462854346858e-01,5.975793426477975956e+00,9.302832425757903145e-01,nan,7.071059210405640449e+00,5.821024911017975256e+00,1.400485841435980205e+00,-5.215407487026919586e-01,5.975793426477975956e+00,5.644325401277627385e+00,5.975793426477975956e+00,1.485474175119545048e+00,9.089749492041111489e-01,-4.665097908758562562e-01,5.975793426477975956e+00,1.452007389296300910e-01,-1.596580935930528966e+00,-1.035383504555479783e+00,-1.569029214840791608e+00,-1.019072897444060377e+00,5.162111383476211124e-01,-1.046780131182340146e+00,-4.603942896296520537e+00,-3.137945807618672589e+00,-2.409647116074114415e+00,8.059594982855241563e-01,-7.641590691332971197e+00,-2.409647116074114415e+00,6.620619024326528823e+00,6.499909874254676367e+00,-2.611815789649109654e+00,7.144651762543107409e+00,-3.964806897204219971e-01,-4.603942896296520537e+00,8.491550797823675667e-02,1.322071121116871195e+00,1.604375602690399472e+00,-2.727075770311083502e+00,-7.870353370247981095e-01,6.499909874254676367e+00,-1.213711173443838165e+00,-4.728777201236951555e+00,-4.052449687272039469e-01,8.563537852210719725e-01,-1.879821243009518694e+00,-7.628823790206039845e+00,-2.727075770311083502e+00,1.879446326850738203e+00,3.694148428312460375e-02,1.152729203301835526e+01,-2.538402831837637486e+00,2.707647835368719669e+00,1.473557377931365098e+00,1.604375602690399472e+00,5.628788668388292615e-01,-3.387851280838211299e+00,8.198753222711047117e-02,4.734150703931940818e-01,6.474907114212212988e+00,8.974658536409506615e-01,5.975793426477975956e+00,-3.387851280838211299e+00,-3.387851280838211299e+00,6.513297752270410967e+00,2.079268241334371936e+00,-7.628823790206039845e+00,1.193357342633214246e+00,-1.879821243009518694e+00,-4.603942896296520537e+00,7.071059210405640449e+00,-1.569029214840791608e+00,-9.724300887903459811e-01,-8.982302462854346858e-01,-5.842966532383612188e-01,3.347536669185698255e+00,-1.596580935930528966e+00,-4.653028182681893554e+00,-2.538402831837637486e+00,-1.846131351977064128e+00,6.499909874254676367e+00,6.010093115601324865e-01,6.499909874254676367e+00,1.152729203301835526e+01,3.053043319530773445e-03,-2.409647116074114415e+00,-2.228734285724427888e+00,8.257878260654841762e-01,7.144651762543107409e+00,-4.728777201236951555e+00,6.100225976989330334e+00,-9.447939105952757544e+00,-7.017968784636233970e+00,5.975793426477975956e+00,-4.603942896296520537e+00,-8.217202548042470411e+00,6.474907114212212988e+00,-6.293464068849240256e+00,-7.641590691332971197e+00
1.011204145993625403e+00,-1.530166389007662886e+00,-2.803066774378344839e+00,-8.704202323091513094e+00,-4.348667250827755737e+00,1.365294448227963586e-01,nan,2.603401114849089204e+00,-2.612014342602797079e+00,-3.189256658455163596e+00,-8.704202323091513094e+00,-6.959451294372036578e+00,-8.704202323091513094e+00,-1.094200381199906591e+00,-7.684280798602775020e-01,-4.081103406397836308e-01,-8.704202323091513094e+00,1.394245971742400725e+00,8.881134052290615699e-01,-3.819507037526029825e-01,-2.774182198171184943e+00,1.184349844638853844e+00,-1.592422560772976947e+00,9.835767002898967992e-02,-5.913128127099236409e+00,-9.926088844323699423e-02,1.247904054622618331e-01,-1.862316014868274694e+00,2.525048717885634009e-01,1.247904054622618331e-01,-3.357309145307891818e+00,2.923956537423942681e+00,-2.116102088742103093e-01,-6.002787657851341940e+00,1.081392589496143808e+00,-5.913128127099236409e+00,1.213473254868545848e+00,2.954003518200325473e+00,-1.852881057888152938e+00,-2.681262502436102313e+00,7.509907634697307044e-01,2.923956537423942681e+00,-5.525373343518071856e-01,-3.582100210163756682e-01,1.877355511636445984e+00,-7.076276549045378284e-01,-2.328299641664484998e+00,1.270626552264259246e+00,-2.681262502436102313e+00,1.600467154793522750e+00,-2.852462363450843696e+00,-5.891226010927400836e+00,-1.212214662220426842e+00,-7.060632349032214261e-01,2.376949431072382934e-01,-1.852881057888152938e+00,-1.589836552497983613e+00,-9.538434113497522571e-01,-1.164979975862201256e+00,2.561795923940540787e-01,-4.428541564720427814e+00,9.718459697328100111e-01,-8.704202323091513094e+00,-9.538434113497522571e-01,-9.538434113497522571e-01,1.011204145993625403e+00,6.016649029364889989e-01,1.270626552264259246e+00,5.962108211898153876e-01,-2.328299641664484998e+00,-5.913128127099236409e+00,2.057506224141361084e+00,-2.774182198171184943e+00,-1.133685608749080281e-01,-2.803066774378344839e+00,-2.960670937719742213e+00,-2.816463964523996388e-02,8.881134052290615699e-01,4.813282046588343022e-01,-1.212214662220426842e+00,-7.667157967171714938e-01,2.923956537423942681e+00,4.465699509489277630e-01,2.923956537423942681e+00,-5.891226010927400836e+00,8.627722243970190608e-01,1.247904054622618331e-01,-9.706935606029960528e-01,5.081091251289913124e+00,-6.002787657851341940e+00,-3.582100210163756682e-01,-1.468322404660676206e+00,-1.352629025122040529e+00,8.279466590129294090e-01,-8.704202323091513094e+00,-5.913128127099236409e+00,3.983108751629034661e+00,-4.428541564720427814e+00,2.604914779108621570e+00,2.525048717885634009e-01
-6.774150727168346542e-01,-3.604566669669067025e+00,6.070001266091018977e+00,-2.669360402157046508e+00,-2.099380582655345773e+00,-1.515239566058395604e-01,1.408159774663299224e+00,nan,1.366338351747169000e+00,4.458647305939621219e+00,-2.669360402157046508e+00,-1.791089116678914461e+00,-2.669360402157046508e+00,4.868042124180622654e-01,7.397012038882788687e-01,-1.108306737717316359e+00,-2.669360402157046508e+00,-1.046639295464532049e-01,-5.247137960526905509e+00,9.531123457809802246e-02,-1.322144478244341448e+00,-7.792945981674794798e-01,-1.144110032164286972e+00,1.346453573359436273e+00,-1.011123514810605695e+00,4.299926979685202433e+00,-1.327422203042350368e+00,-1.994038622533894911e-01,-3.237366834133180493e+00,-1.327422203042350368e+00,2.534381309807785421e+00,3.133356262267478876e+00,1.158247127849650671e+00,-1.528119558915464582e+00,5.303551660501768517e-01,-1.011123514810605695e+00,-6.429016365468591676e-01,1.434408771199453536e+00,-1.379988662282733536e+00,1.877765475687102281e+00,-7.453304657453722060e-01,3.133356262267478876e+00,1.479961365061435830e+00,3.912032339764620614e-01,-1.391792150993840238e+00,1.239344313629584970e+00,4.589927932320916781e+00,-2.367932034079493153e+00,1.877765475687102281e+00,-2.254756860377978178e+00,9.329469362314140035e-01,-2.628323018767186880e-01,-1.733547942035478240e+00,-1.319100680439352580e+00,2.697227554264592930e-01,-1.379988662282733536e+00,1.083365491184175466e+00,1.417301814924081249e+00,-8.865402515957576668e-01,6.058879599386025605e-01,-2.135559833979209898e+00,2.236413112230670297e+00,-2.669360402157046508e+00,1.417301814924081249e+00,1.417301814924081249e+00,-6.774150727168346542e-01,-8.841315483755227689e-01,-2.367932034079493153e+00,-7.916529021706815161e-01,4.589927932320916781e+00,-1.011123514810605695e+00,1.408159774663299224e+00,-1.322144478244341448e+00,-4.860045852627877250e-01,6.070001266091018977e+00,9.690514598677365532e-01,-3.886804809307742303e-01,-5.247137960526905509e+00,6.872203899034019514e-01,-1.733547942035478240e+00,-1.001580601950526450e+00,3.133356262267478876e+00,4.129969028223894889e-01,3.133356262267478876e+00,-2.628323018767186880e-01,-1.693817061512413513e+00,-1.327422203042350368e+00,1.940457485770791468e+00,3.564544727642249722e+00,-1.528119558915464582e+00,3.912032339764620614e-01,-1.180345355183683997e+00,1.886391712730161041e+00,-1.455967874120009942e-01,-2.669360402157046508e+00,-1.011123514810605695e+00,-1.989398715092896008e+00,-2.135559833979209898e+00,-6.375787318480815591e-01,-3.237366834133180493e+00
-8.645754912145653392e+00,1.398383492972359532e+00,1.268300222691232770e+00,-4.617768244351461604e+00,-1.832806878351492585e+00,-5.093816786767052518e-01,-3.042679480475616316e+00,-1.234397900166488649e+00,nan,2.850452835221557901e+00,-4.617768244351461604e+00,-5.545241381399280911e+00,-4.617768244351461604e+00,-8.600594539102265346e-01,5.514155752715942105e-02,-5.012537855049481461e-01,-4.617768244351461604e+00,1.010876420754428517e+00,7.946917321441960169e+00,-5.253853915585628975e-01,7.282684848199458827e+00,1.960706934243974242e-01,-4.256210067201440794e-01,-1.605930438399419513e+00,-3.166490699889562777e+00,8.162511381167806945e+00,-2.476285658992471994e-02,-2.261736522161408025e-01,-2.423707092887543713e-01,-2.476285658992471994e-02,4.608573325067871096e+00,-3.250604952845338680e+00,1.123535514458688045e+00,-1.836279128999476651e+00,5.722834847960459603e-01,-3.166490699889562777e+00,2.974271838394867279e-02,7.243783314775503746e-01,6.814714776846741984e-01,9.779440665534648858e-01,-5.211421250362036073e-01,-3.250604952845338680e+00,-7.192936522780549735e-01,1.732944998977618667e+00,-1.111747878023737757e+00,2.061293013313163780e-01,9.440951768172678449e-01,-3.170103777959588420e+00,9.779440665534648858e-01,-3.059597751139424560e-01,-2.699705574186311186e+00,-4.564538689170476893e+00,2.332273364602060362e+00,-3.052914670073573422e+00,4.070971432191914374e-01,6.814714776846741984e-01,1.031235382849969184e+00,-7.546144011539517304e-01,3.090764008413137698e-01,-2.885770185573046653e-01,-1.049462568985135569e+01,4.113796810397444825e-01,-4.617768244351461604e+00,-7.546144011539517304e-01,-7.546144011539517304e-01,-8.645754912145653392e+00,3.535393266429780468e-01,-3.170103777959588420e+00,5.304941653255284585e-03,9.440951768172678449e-01,-3.166490699889562777e+00,-3.042679480475616316e+00,7.282684848199458827e+00,-2.967283841622126439e-01,1.268300222691232770e+00,1.348319047606758581e-01,3.501672414323436122e+00,7.946917321441960169e+00,-1.439391244447173257e+00,2.332273364602060362e+00,9.427242670080737685e-01,-3.250604952845338680e+00,-6.465157334952417179e-01,-3.250604952845338680e+00,-4.564538689170476893e+00,1.708458896990747489e+00,-2.476285658992471994e-02,9.696236831311200177e-01,-3.296724196087578829e+00,-1.836279128999476651e+00,1.732944998977618667e+00,1.030466916871062510e+00,7.715293892098641138e+00,2.554476000591977769e+00,-4.617768244351461604e+00,-3.166490699889562777e+00,3.193870347566836188e+00,-1.049462568985135569e+01,2.342994184117829448e+00,-2.423707092887543713e-01
2.099264095070560110e+00,8.203795106463632886e-03,4.042281826830136815e+00,1.374465484031204943e+00,-3.581339010620523400e-01,1.832552352340534041e-01,1.347493008715644480e+00,-8.781118653690979770e+00,1.546814420283769920e+00,nan,1.374465484031204943e+00,-1.344174702816444800e+00,1.374465484031204943e+00,7.368668192963908625e-01,1.745954313921132539e-01,-9.261424624121988858e-01,1.374465484031204943e+00,-3.333551120532831646e-01,-3.576962035789263972e+00,8.178766532880468176e-01,-5.661982062685539496e+00,1.678947515447823058e+00,1.344487168440702485e+00,1.088315753651015960e+00,-5.360928467391928187e+00,-5.071124073561338541e+00,-3.671257675782904961e+00,8.224932569537617422e-01,-2.584869577734738577e+00,-3.671257675782904961e+00,3.649395992373837494e+00,5.008817624825502079e+00,8.727956231963358569e-01,-4.505290361007067368e+00,-3.749225966870071702e-01,-5.360928467391928187e+00,-2.040347163539243169e+00,-8.235929627663786112e-01,2.581436609854539377e+00,-4.658251797715784903e+00,7.662239281376055366e-01,5.008817624825502079e+00,-1.168130473850153450e+00,2.455223547266143669e+00,5.207946265926561846e-01,4.170097743682760205e-01,-1.721198079637445977e+00,-6.114983807685341333e-01,-4.658251797715784903e+00,7.356274484756440968e-01,2.058964592292349405e+00,2.198238225211714969e+00,-2.397215657884960827e+00,-1.808863450475960644e+00,-8.200016463577781689e-01,2.581436609854539377e+00,6.382479039884317862e-01,-5.032943329530590759e+00,2.147764037375692880e-01,1.647648325247613732e-01,6.407514168143416455e+00,-3.384489206489509072e-02,1.374465484031204943e+00,-5.032943329530590759e+00,-5.032943329530590759e+00,2.099264095070560110e+00,1.221417638173231401e-01,-6.114983807685341333e-01,1.894931870733664647e+00,-1.721198079637445977e+00,-5.360928467391928187e+00,1.347493008715644480e+00,-5.661982062685539496e+00,8.179227142132926565e-01,4.042281826830136815e+00,1.792635147323077272e+00,-2.997053573575835905e+00,-3.576962035789263972e+00,7.164326612365960578e+00,-2.397215657884960827e+00,1.811574148854243616e+00,5.008817624825502079e+00,6.644792544862785366e-01,5.008817624825502079e+00,2.198238225211714969e+00,1.130601002133554633e+00,-3.671257675782904961e+00,-9.385459730253329358e-01,-2.848110501567935882e-01,-4.505290361007067368e+00,2.455223547266143669e+00,7.423044776301782832e+00,-6.222062721753277792e+00,2.697390845944918070e-01,1.374465484031204943e+00,-5.360928467391928187e+00,-1.194515757353011187e+00,6.407514168143416455e+00,-3.724156615835474415e-01,-2.584869577734738577e+00
